ee_x,ee_y,ee_z,distance,delta_6axis,delta_3axis,joint0_delta,joint1_delta,joint2_delta,joint3_delta,joint4_delta,joint5_delta
1.6106011867523193,-0.009910883381962776,0.42287662625312805,2.2854846946988343,5.632246153846154,5.632246153846154,3.1416,1.846223076923077,0.644423076923077,0.0,0.0,0.0
1.558427333831787,-0.009910495951771736,0.5335288643836975,2.1706025891503886,5.775451282051282,5.775451282051282,3.1416,1.846223076923077,0.7876282051282053,0.0,0.0,0.0
1.4909956455230713,-0.00990990735590458,0.6356024146080017,2.0513135787271266,5.9186564102564105,5.9186564102564105,3.1416,1.846223076923077,0.9308333333333336,0.0,0.0,0.0
1.4096869230270386,-0.009909288957715034,0.7270074486732483,1.9294733652481575,6.061861538461538,6.061861538461538,3.1416,1.846223076923077,1.0740384615384615,0.0,0.0,0.0
1.3161652088165283,-0.009908841922879219,0.8058727383613586,1.8073139236888318,6.205066666666665,6.205066666666665,3.1416,1.846223076923077,1.2172435897435894,0.0,0.0,0.0
1.2123454809188843,-0.009907970204949379,0.8705838322639465,1.687537251377789,6.348271794871794,6.348271794871794,3.1416,1.846223076923077,1.3604487179487177,0.0,0.0,0.0
1.1003532409667969,-0.00990733690559864,0.9198155999183655,1.573414531688498,6.491476923076922,6.491476923076922,3.1416,1.846223076923077,1.503653846153846,0.0,0.0,0.0
0.9824809432029724,-0.009906517341732979,0.9525604844093323,1.4688617820308951,6.63468205128205,6.63468205128205,3.1416,1.846223076923077,1.6468589743589743,0.0,0.0,0.0
0.8611421585083008,-0.009905600920319557,0.9681479930877686,1.3784266421369231,6.777887179487179,6.777887179487179,3.1416,1.846223076923077,1.7900641025641026,0.0,0.0,0.0
0.7388209700584412,-0.009904900565743446,0.9662585854530334,1.3070657433386736,6.921092307692307,6.921092307692307,3.1416,1.846223076923077,1.933269230769231,0.0,0.0,0.0
0.6180214881896973,-0.009904058650135994,0.9469316005706787,1.2595869096415102,7.064297435897435,7.064297435897435,3.1416,1.846223076923077,2.0764743589743593,0.0,0.0,0.0
